"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Lights/ModdedLight_MAT.ModdedLight_MAT","0","0","12","1","0.000000","0","0"
"/Game/EscapeDoor/ModdedEscapeDoor_MAT.ModdedEscapeDoor_MAT","0","0","12","1","0.000000","0","0"
