"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/TestHuman/MasterChief/masterchief_base_MAT.masterchief_base_MAT","0","24","24","1","8.486693","0","0"
